postcode,installations,output,suburb_id,suburb,state,long,lat
3620,1387,7969.812,7375,WYUNA EAST,VIC,145.082735,-36.284584
3621,402,2493.61,7376,KOYUGA SOUTH,VIC,144.961183,-36.206055
3621,402,2493.61,7377,KY VALLEY,VIC,144.961183,-36.206055
3621,402,2493.61,7378,KY WEST,VIC,144.961183,-36.206055
3621,402,2493.61,20911,KYVALLEY,VIC,145.0055758,-36.28071633
3621,402,2493.61,7379,TONGALA,VIC,144.961183,-36.206055
3621,402,2493.61,7380,YAMBUNA,VIC,144.961183,-36.206055
3622,78,618.865,7381,CORNELIA CREEK,VIC,144.87573,-36.231961
3622,78,618.865,7382,KOYUGA,VIC,144.87573,-36.231961
3622,78,618.865,7383,STRATHALLAN,VIC,144.87573,-36.231961
3623,172,1041.755,7384,CARAG CARAG,VIC,144.976813,-36.461381
3623,172,1041.755,7385,STANHOPE,VIC,144.976813,-36.461381
3623,172,1041.755,7386,STANHOPE SOUTH,VIC,144.976813,-36.461381
3624,112,783.285,7387,GIRGARRE,VIC,144.96576299999998,-36.410185999999996
3629,1239,6620.724,7388,ARDMONA,VIC,145.260653,-36.287306
3629,1239,6620.724,7389,COOMBOONA,VIC,145.260653,-36.287306
3629,1239,6620.724,7390,MOOROOPNA,VIC,145.260653,-36.287306
3629,1239,6620.724,7391,MOOROOPNA NORTH,VIC,145.260653,-36.287306
3629,1239,6620.724,7392,UNDERA,VIC,145.260653,-36.287306
3630,3642,19614.168999999998,7393,BENARCH,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7394,BRANDITT,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7395,CANIAMBO,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7396,COLLIVER,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7397,DUNKIRK,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7398,SHEPPARTON,VIC,145.403176,-36.380853
3630,3642,19614.168999999998,7399,SHEPPARTON SOUTH,VIC,145.403176,-36.380853
3631,2233,14061.368,7400,ARCADIA,VIC,145.526693,-36.428694
3631,2233,14061.368,7401,ARCADIA SOUTH,VIC,145.526693,-36.428694
3631,2233,14061.368,7402,COSGROVE,VIC,145.526693,-36.428694
3631,2233,14061.368,7403,COSGROVE SOUTH,VIC,145.526693,-36.428694
3631,2233,14061.368,7404,GRAHAMVALE,VIC,145.526693,-36.428694
3631,2233,14061.368,7405,KARRAMOMUS,VIC,145.526693,-36.428694
3631,2233,14061.368,7406,KIALLA,VIC,145.526693,-36.428694
3631,2233,14061.368,7407,KIALLA EAST,VIC,145.526693,-36.428694
3631,2233,14061.368,7408,KIALLA WEST,VIC,145.526693,-36.428694
3631,2233,14061.368,7409,LEMNOS,VIC,145.526693,-36.428694
3631,2233,14061.368,7410,ORRVALE,VIC,145.526693,-36.428694
3631,2233,14061.368,7411,PINE LODGE,VIC,145.526693,-36.428694
3631,2233,14061.368,7412,SHEPPARTON EAST,VIC,145.526693,-36.428694
3631,2233,14061.368,7413,SHEPPARTON NORTH,VIC,145.526693,-36.428694
3631,2233,14061.368,7414,TAMLEUGH WEST,VIC,145.526693,-36.428694
3632,52,623.705,7415,SHEPPARTON,VIC,145.603242,-36.544462
3633,123,606.52,7416,CONGUPNA,VIC,145.46296,-36.307936
3634,332,1892.277,7417,BUNBARTHA,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7418,INVERGORDON SOUTH,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7134,KATANDRA,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7135,KATANDRA WEST,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7136,MARIONVALE,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7137,MARUNGI,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7138,TALLYGAROOPNA,VIC,145.440315,-36.224185999999996
3634,332,1892.277,7139,ZEERUST,VIC,145.440315,-36.224185999999996
3635,121,681.88,7140,KAARIMBA,VIC,145.30827,-36.142596000000005
3635,121,681.88,7141,MUNDOONA,VIC,145.30827,-36.142596000000005
3635,121,681.88,7142,WUNGHNU,VIC,145.30827,-36.142596000000005
3636,1007,5387.895,7143,DRUMANURE,VIC,145.479471,-36.093878000000004
3636,1007,5387.895,7144,INVERGORDON,VIC,145.479471,-36.093878000000004
3636,1007,5387.895,7145,NARING,VIC,145.479471,-36.093878000000004
3636,1007,5387.895,7146,NUMURKAH,VIC,145.479471,-36.093878000000004
3637,111,809.452,7147,WAAIA,VIC,145.329026,-36.050686
3637,111,809.452,7148,YALCA,VIC,145.329026,-36.050686
3638,403,2578.635,7149,KOTUPNA,VIC,145.246572,-36.03202
3638,403,2578.635,7150,NATHALIA,VIC,145.246572,-36.03202
3638,403,2578.635,7151,YIELIMA,VIC,145.246572,-36.03202
3639,124,707.523,7152,BARMAH,VIC,145.047253,-36.021295
3639,124,707.523,7153,LOWER MOIRA,VIC,145.047253,-36.021295
3639,124,707.523,7154,PICOLA,VIC,145.047253,-36.021295
3639,124,707.523,7155,PICOLA WEST,VIC,145.047253,-36.021295
3640,235,2529.735,7156,KATUNGA,VIC,145.48601499999998,-36.00978
3641,254,1643.88,7157,BEARII,VIC,145.428306,-35.89718
3641,254,1643.88,7158,MYWEE,VIC,145.428306,-35.89718
3641,254,1643.88,7159,STRATHMERTON,VIC,145.428306,-35.89718
3641,254,1643.88,7160,ULUPNA,VIC,145.428306,-35.89718
3643,39,193.0,7161,COBRAM,VIC,145.631874,-35.955363
3644,1677,11442.287,7162,BAROOGA,NSW,145.63268200000002,-35.945353000000004
3644,1677,11442.287,7163,COBRAM,VIC,145.63268200000002,-35.945353000000004
3644,1677,11442.287,7164,COBRAM EAST,VIC,145.63268200000002,-35.945353000000004
3644,1677,11442.287,7165,KOONOOMOO,VIC,145.63268200000002,-35.945353000000004
3644,1677,11442.287,20912,LALALTY,NSW,145.72253469999998,-35.80932627
3644,1677,11442.287,7166,MUCKATAH,VIC,145.63268200000002,-35.945353000000004
3644,1677,11442.287,7167,YARROWEYAH,VIC,145.63268200000002,-35.945353000000004
3646,117,544.375,7168,DOOKIE,VIC,145.704042,-36.247446000000004
3646,117,544.375,7169,MOUNT MAJOR,VIC,145.704042,-36.247446000000004
3646,117,544.375,7170,NALINGA,VIC,145.704042,-36.247446000000004
3646,117,544.375,20913,WAGGARANDALL,VIC,145.76690159999998,-36.24491655
3646,117,544.375,7171,WATTVILLE,VIC,145.704042,-36.247446000000004
3646,117,544.375,7172,YABBA NORTH,VIC,145.704042,-36.247446000000004
3646,117,544.375,7173,YABBA SOUTH,VIC,145.704042,-36.247446000000004
3646,117,544.375,7174,YOUANMITE,VIC,145.704042,-36.247446000000004
3647,2,34.95,7175,DOOKIE COLLEGE,VIC,145.704473,-36.385331
3649,79,411.71,7176,KATAMATITE,VIC,145.688671,-36.082665000000006
3649,79,411.71,7177,KATAMATITE EAST,VIC,145.688671,-36.082665000000006
3658,991,4736.097,7178,BROADFORD,VIC,145.111854,-37.241401
3658,991,4736.097,7179,CLONBINANE,VIC,145.111854,-37.241401
3658,991,4736.097,7180,FLOWERDALE,VIC,145.111854,-37.241401
3658,991,4736.097,7181,HAZELDENE,VIC,145.111854,-37.241401
3658,991,4736.097,7182,REEDY CREEK,VIC,145.111854,-37.241401
3658,991,4736.097,7183,STRATH CREEK,VIC,145.111854,-37.241401
3658,991,4736.097,20914,SUGARLOAF CREEK,VIC,145.02770180000002,-37.12839823
3658,991,4736.097,7184,SUNDAY CREEK,VIC,145.111854,-37.241401
3658,991,4736.097,7185,TYAAK,VIC,145.111854,-37.241401
3658,991,4736.097,7186,WATERFORD PARK,VIC,145.111854,-37.241401
3659,156,814.685,7187,SUGARLOAF CREEK,VIC,145.07088000000002,-37.110344
3659,156,814.685,7188,TALLAROOK,VIC,145.07088000000002,-37.110344
3660,1064,5267.034000000001,7189,CAVEAT,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7190,DROPMORE,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7191,DYSART,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7192,HIGHLANDS,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,20915,HILLDENE,VIC,145.04577769999997,-37.03704373
3660,1064,5267.034000000001,7193,KERRISDALE,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7194,KOBYBOYN,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7195,NORTHWOOD,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7196,SEYMOUR,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7197,SEYMOUR SOUTH,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7198,TRAWOOL,VIC,145.257867,-37.035925
3660,1064,5267.034000000001,7199,WHITEHEADS CREEK,VIC,145.257867,-37.035925
3661,37,114.304,7200,SEYMOUR,VIC,146.535346,-38.195993
3662,7,73.55,20916,PUCKAPUNYAL,VIC,144.9486555,-36.9356483
3662,7,73.55,7201,PUCKAPUNYAL MILPO,VIC,144.96021399999998,-36.939204
3663,56,392.477,7202,MANGALORE,VIC,145.158863,-36.910878000000004
3664,221,1139.407,7203,AVENEL,VIC,145.298203,-36.927251
3664,221,1139.407,20917,UPTON HILL,VIC,145.40346269999998,-36.89547953
3665,84,347.92,7204,LOCKSLEY,VIC,145.357627,-36.844091
3665,84,347.92,7205,LONGWOOD,VIC,145.357627,-36.844091
3665,84,347.92,7206,PRANJIP,VIC,145.357627,-36.844091
3666,991,5183.702,7207,BALMATTUM,VIC,145.565512,-36.786777
3666,991,5183.702,7208,CREIGHTON,VIC,145.565512,-36.786777
3666,991,5183.702,7209,CREIGHTONS CREEK,VIC,145.565512,-36.786777
3666,991,5183.702,7210,EUROA,VIC,145.565512,-36.786777
3666,991,5183.702,7211,GOORAM,VIC,145.565512,-36.786777
3666,991,5183.702,7212,KELVIN VIEW,VIC,145.565512,-36.786777
3666,991,5183.702,7213,KITHBROOK,VIC,145.565512,-36.786777
3666,991,5183.702,20918,LONGWOOD EAST,VIC,145.45595459999998,-36.8382328
3666,991,5183.702,7214,MIEPOLL,VIC,145.565512,-36.786777
3666,991,5183.702,7215,MOGLONEMBY,VIC,145.565512,-36.786777
3666,991,5183.702,7216,MOLKA,VIC,145.565512,-36.786777
3666,991,5183.702,20919,PRANJIP,VIC,145.3825696,-36.73207618
3666,991,5183.702,7217,RIGGS CREEK,VIC,145.565512,-36.786777
3666,991,5183.702,7218,RUFFY,VIC,145.565512,-36.786777
3666,991,5183.702,7219,SHEANS CREEK,VIC,145.565512,-36.786777
3666,991,5183.702,7220,STRATHBOGIE,VIC,145.565512,-36.786777
3666,991,5183.702,7221,TARCOMBE,VIC,145.565512,-36.786777
3669,274,1223.9080000000001,7222,BOHO,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7223,BOHO SOUTH,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7224,CREEK JUNCTION,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7225,EARLSTON,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7226,GOWANGARDIE,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7227,KOONDA,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7228,MARRAWEENEY,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7229,TAMLEUGH,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,7230,TAMLEUGH NORTH,VIC,145.708668,-36.625333000000005
3669,274,1223.9080000000001,20920,UPOTIPOTPON,VIC,145.8003272,-36.49668169
3669,274,1223.9080000000001,7231,VIOLET TOWN,VIC,145.708668,-36.625333000000005
3670,132,556.435,7232,BADDAGINNIE,VIC,145.852449,-36.623748
3670,132,556.435,7233,TARNOOK,VIC,145.852449,-36.623748
3670,132,556.435,7234,WARRENBAYNE,VIC,145.852449,-36.623748
3671,65,374.515,7235,BENALLA,VIC,145.420691,-36.385144
3672,1470,7945.62,7236,BENALLA,VIC,145.97776100000002,-36.554936
3672,1470,7945.62,7237,BENALLA WEST,VIC,145.97776100000002,-36.554936
3673,344,1583.28,7238,BENALLA,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7239,BROKEN CREEK,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7240,GOOMALIBEE,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7241,KILFEERA,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7242,LAKE MOKOAN,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7243,LIMA,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7244,LIMA EAST,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7245,LIMA SOUTH,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7246,LURG,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7247,MOLYULLAH,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7248,MOORNGAG,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7249,SAMARIA,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7250,SWANPOOL,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7251,TATONG,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7252,UPOTIPOTPON,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7253,UPPER LURG,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7254,UPPER RYANS CREEK,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7255,WINTON,VIC,146.062514,-36.669928999999996
3673,344,1583.28,7256,WINTON NORTH,VIC,146.062514,-36.669928999999996
3675,417,1969.05,7257,BOWEYA,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7258,BOWEYA NORTH,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7259,GLENROWAN,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7260,GLENROWAN WEST,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7261,GRETA,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7262,GRETA SOUTH,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7263,GRETA WEST,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7264,HANSONVILLE,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7265,MOUNT BRUNO,VIC,146.26683500000001,-36.565078
3675,417,1969.05,7266,TAMINICK,VIC,146.26683500000001,-36.565078
3676,125,465.22,7267,WANGARATTA,VIC,146.338612,-36.341245
3677,2409,12014.258,7268,APPIN PARK,VIC,146.33056399999998,-36.358017
3677,2409,12014.258,7269,WANGARATTA,VIC,146.33056399999998,-36.358017
3677,2409,12014.258,7270,WANGARATTA WEST,VIC,146.33056399999998,-36.358017
3677,2409,12014.258,7271,YARRUNGA,VIC,146.33056399999998,-36.358017
3678,1407,7844.1990000000005,7272,BOBINAWARRAH,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7273,BOORHAMAN,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7274,BOORHAMAN EAST,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7275,BOWSER,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7276,BYAWATHA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6993,CARBOOR,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6994,CHESHUNT,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6995,CHESHUNT SOUTH,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6996,DOCKER,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6997,DOCKERS PLAINS,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6998,EAST WANGARATTA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,6999,EDI,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7000,EDI UPPER,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7001,EVERTON,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7002,EVERTON UPPER,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7003,KILLAWARRA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7004,KING VALLEY,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7005,LACEBY,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7006,LONDRIGAN,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7007,MARKWOOD,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7008,MEADOW CREEK,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7009,MILAWA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7010,NORTH WANGARATTA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7011,OXLEY,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7012,OXLEY FLATS,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7013,PEECHELBA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7014,PEECHELBA EAST,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7015,ROSE RIVER,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7016,TARRAWINGEE,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7017,WABONGA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7018,WALDARA,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7019,WANGANDARY,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7020,WANGARATTA FORWARD,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7021,WANGARATTA SOUTH,VIC,146.482439,-36.68892
3678,1407,7844.1990000000005,7022,WHITLANDS,VIC,146.482439,-36.68892
3682,137,790.062,7023,BORALMA,VIC,146.42865600000002,-36.174271000000005
3682,137,790.062,7024,LILLIPUT,VIC,146.42865600000002,-36.174271000000005
3682,137,790.062,7025,NORONG,VIC,146.42865600000002,-36.174271000000005
3682,137,790.062,7026,SPRINGHURST,VIC,146.42865600000002,-36.174271000000005
3683,342,1418.685,7027,CHILTERN,VIC,146.604622,-36.180787
3683,342,1418.685,7028,CHILTERN VALLEY,VIC,146.604622,-36.180787
3683,342,1418.685,7029,CORNISHTOWN,VIC,146.604622,-36.180787
3683,342,1418.685,7030,INDIGO,VIC,146.604622,-36.180787
3685,599,3132.386,7031,BOORHAMAN NORTH,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7032,BRIMIN,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7033,BROWNS PLAINS,VIC,146.47063799999998,-36.056449
3685,599,3132.386,20921,CARLYLE,VIC,146.4848179,-36.00913619
3685,599,3132.386,7034,DUGAYS BRIDGE,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7035,GOORAMADDA,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7036,GREAT SOUTHERN,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7037,LAKE MOODEMERE,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7038,NORONG CENTRAL,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7039,PRENTICE NORTH,VIC,146.47063799999998,-36.056449
3685,599,3132.386,7040,RUTHERGLEN,VIC,146.47063799999998,-36.056449
3687,208,854.081,7041,CARLYLE,VIC,146.415927,-36.018771
3687,208,854.081,7042,WAHGUNYAH,VIC,146.415927,-36.018771
3688,287,1358.386,7043,BARNAWARTHA,VIC,146.71719299999998,-36.119195
3688,287,1358.386,7044,BARNAWARTHA NORTH,VIC,146.71719299999998,-36.119195
3688,287,1358.386,7045,INDIGO UPPER,VIC,146.71719299999998,-36.119195
3688,287,1358.386,7046,INDIGO VALLEY,VIC,146.71719299999998,-36.119195
3689,99,357.51599999999996,7047,WODONGA,VIC,144.989793,-37.67576
3690,4277,23003.696,7048,WEST WODONGA,VIC,146.864361,-36.135717
3690,4277,23003.696,7049,WODONGA,VIC,146.864361,-36.135717
3690,4277,23003.696,7050,WODONGA PLAZA,VIC,146.864361,-36.135717
3691,1863,10573.76,7051,ALLANS FLAT,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,20922,BANDIANA,VIC,146.9307559,-36.13591208
3691,1863,10573.76,7052,BARANDUDA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,20923,BARNAWARTHA NORTH,VIC,146.7480309,-36.08708986
3691,1863,10573.76,7053,BELLBRIDGE,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7054,BERRINGAMA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7055,BETHANGA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7056,BONEGILLA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7057,BUNGIL,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7058,CASTLE CREEK,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7059,CORAL BANK,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7060,DEDERANG,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7061,EBDEN,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7062,GATEWAY ISLAND,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7063,GLEN CREEK,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7064,GUNDOWRING,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7065,HUME WEIR,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7066,HUON CREEK,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7067,KANCOONA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7068,KANCOONA SOUTH,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7069,KERGUNYAH,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,20924,KERGUNYAH SOUTH,VIC,147.0284111,-36.42880742
3691,1863,10573.76,7070,KIEWA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7071,KILLARA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,20925,LAKE HUME VILLAGE,NSW,147.03446340000002,-36.09357335
3691,1863,10573.76,7072,LENEVA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7073,LONE PINE,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7074,LUCYVALE,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7075,MONGANS BRIDGE,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7076,MOUNT ALFRED,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,20926,OSBORNES FLAT,VIC,146.90913659999998,-36.32062937
3691,1863,10573.76,7077,RUNNING CREEK,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7078,STAGHORN FLAT,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7079,TALGARNO,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7080,TANGAMBALANGA,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7081,THOLOGOLONG,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7082,UPPER GUNDOWRING,VIC,147.880991,-36.027153999999996
3691,1863,10573.76,7083,WODONGA FORWARD,VIC,147.880991,-36.027153999999996
3694,15,97.89399999999999,7084,BANDIANA,VIC,146.919493,-36.150678000000006
3694,15,97.89399999999999,7085,BANDIANA MILPO,VIC,146.919493,-36.150678000000006
3695,93,451.82300000000004,7086,CHARLEROI,VIC,147.123674,-36.304285
3695,93,451.82300000000004,7087,HUON,VIC,147.123674,-36.304285
3695,93,451.82300000000004,7088,RED BLUFF,VIC,147.123674,-36.304285
3695,93,451.82300000000004,7089,SANDY CREEK,VIC,147.123674,-36.304285
3697,125,577.947,7090,TAWONGA,VIC,147.17925,-36.687529999999995
3698,215,820.7810000000001,7091,TAWONGA SOUTH,VIC,147.14946799999998,-36.722034
3699,142,796.955,7092,BOGONG,VIC,147.299257,-36.844307
3699,142,796.955,7093,FALLS CREEK,VIC,147.299257,-36.844307
3699,142,796.955,7094,MOUNT BEAUTY,VIC,147.299257,-36.844307
3699,142,796.955,20927,NELSE,VIC,147.3656102,-36.83390754
3700,268,1393.7479999999998,7095,BULLIOH,VIC,147.35527,-36.335898
3700,268,1393.7479999999998,20928,GEORGES CREEK,VIC,147.25815480000003,-36.15063277
3700,268,1393.7479999999998,7096,JARVIS CREEK,VIC,147.35527,-36.335898
3700,268,1393.7479999999998,7097,TALLANGATTA,VIC,147.35527,-36.335898
3700,268,1393.7479999999998,7098,TALLANGATTA EAST,VIC,147.35527,-36.335898
3701,266,1570.5529999999999,7099,DARTMOUTH,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,7100,ESKDALE,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,7101,FERNVALE,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,7102,GRANITE FLAT,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,7103,GRANYA,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,7104,MITTA MITTA,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,20929,OLD TALLANGATTA,VIC,147.249954,-36.20193851
3701,266,1570.5529999999999,7105,SHELLEY,VIC,147.476819,-36.638769
3701,266,1570.5529999999999,20930,TALLANDOON,VIC,147.22070490000002,-36.40132656
3701,266,1570.5529999999999,20931,TALLANGATTA SOUTH,VIC,147.2815733,-36.32413828
3701,266,1570.5529999999999,7106,TALLANGATTA VALLEY,VIC,147.476819,-36.638769
3704,9,43.765,7107,KOETONG,VIC,147.49344,-36.132613
3705,57,272.593,7108,CUDGEWA,VIC,147.769911,-36.322884
3705,57,272.593,7109,NARIEL VALLEY,VIC,147.769911,-36.322884
3707,396,1880.2089999999998,7110,BIGGARA,VIC,148.037958,-36.586316
3707,396,1880.2089999999998,7111,BRINGENBRONG,NSW,148.037958,-36.586316
3707,396,1880.2089999999998,7112,COLAC COLAC,VIC,148.037958,-36.586316
3707,396,1880.2089999999998,7113,CORRYONG,VIC,148.037958,-36.586316
3707,396,1880.2089999999998,20932,NARIEL VALLEY,VIC,147.9286148,-36.58238379
